mjd,flux,flux err
55191.7283102,0.1680380,0.0070898
55194.7202894,0.1677524,0.0069994
55198.7092361,0.1687507,0.0207071
55201.7014236,0.1452610,0.0097304
55213.6792477,0.1491845,0.0058465
55220.6603241,0.1561528,0.0395922
55223.6514468,0.1555378,0.0054713
55229.6353472,0.1552010,0.0137558
55236.6162616,0.1591480,0.0464759
55239.6075347,0.1443785,0.0102985
55242.5996875,0.1540500,0.0045399
55245.5914815,0.1578440,0.0034994
55248.5848380,0.1660930,0.0148856
55255.5657407,0.1573125,0.0074622
55258.5543403,0.1655868,0.0228594
55261.5237153,0.1523363,0.0152812
55273.2556597,0.1549651,0.0397481
55277.2445370,0.1688443,0.0340512
55313.1145718,0.1717862,0.0517968
55320.0874769,0.1640713,0.0134175
55324.0551620,0.1538408,0.0069444
55345.9930903,0.1530595,0.0359823
55350.9955324,0.1609881,0.0316788
55380.9159028,0.1670856,0.0350709
55386.8828588,0.1455597,0.0161950
55392.8790278,0.1164988,0.0345612
55395.8653819,0.1730686,0.0063879
55415.8068866,0.1353780,0.0198428
55436.7762847,0.1488676,0.0471616
55448.7467361,0.1604293,0.0132147
55460.7189352,0.1934507,0.0390464
55464.6920370,0.1560022,0.0126797
55468.6821296,0.1433889,0.0074348
55495.6072569,0.1598768,0.0082889
55503.5852662,0.1431857,0.0337860
55519.5534375,0.1502474,0.0160411
55524.5694213,0.1496306,0.0080439
55538.4818519,0.1431310,0.0072164
55578.6707407,0.1561162,0.0038826
55582.6631019,0.1544120,0.0084243
55585.6510185,0.1524008,0.0126672
55597.6142130,0.1476546,0.0106726
55605.6011690,0.1524354,0.0153216
55613.5776620,0.1352970,0.0036913
55620.5510995,0.1502941,0.0145427
55642.4911806,0.1558415,0.0043781
55651.4698727,0.1515802,0.0039165
55659.1999190,0.1537068,0.0193834
55664.1755556,0.1533791,0.0062216
55668.1699884,0.1414630,0.0056641
55686.1156366,0.1404660,0.0118305
55721.9839005,0.1414810,0.0255602
55732.9489815,0.1424860,0.0173146
55738.9470833,0.1434817,0.0038540
55764.8780671,0.1385625,0.0243921
55767.8599190,0.1409896,0.0297774
55780.8383912,0.1444457,0.0048684
55782.8251157,0.1347046,0.0089452
55786.8077662,0.1496575,0.0056785
55789.7995370,0.1471793,0.0085780
55796.7868866,0.1271222,0.0108542
55808.1014815,0.1417789,0.0055428
55811.0909722,0.1493032,0.0082328
55822.0577662,0.1465757,0.0127233
55829.0390046,0.1412290,0.0199808
55845.6510995,0.1470631,0.0185380
55849.6401620,0.1317743,0.0067797
55852.6314583,0.1453358,0.0063526
55856.9578588,0.1493213,0.0068067
55859.9599653,0.1368050,0.0094296
55863.9485417,0.1484624,0.0063687
55877.8899884,0.1397155,0.0122716
55891.8612037,0.1363568,0.0068123
55901.4770255,0.1377831,0.0044802
55905.4713310,0.1363088,0.0030761
55908.8194329,0.1484090,0.0039535
55909.4718634,0.1442699,0.0088801
55922.4379398,0.1398585,0.0119032
55926.4338542,0.1426392,0.0044268
55929.7643171,0.1434143,0.0064310
55936.7377662,0.1424358,0.0258661
55937.7242824,0.1371173,0.0107123
55940.7203704,0.1495637,0.0129150
55943.7282407,0.1409361,0.0096615
55954.6835880,0.1403713,0.0050398
55957.6831713,0.1395605,0.0046151
55961.6615278,0.1443112,0.0047902
55968.6429745,0.1387476,0.0094737
55986.5686806,0.1369882,0.0128718
55994.5199537,0.1427970,0.0052997
55997.5227315,0.1420106,0.0043243
56000.5149537,0.1384495,0.0107673
56001.5193403,0.1379855,0.0081630
56004.5051736,0.1370428,0.0051068
56007.5025694,0.1423191,0.0112030
56022.4588773,0.1366370,0.0053703
56029.4416667,0.1374020,0.0144140
56035.4081713,0.1443979,0.0048525
56039.3963657,0.1344874,0.0088890
56048.3968981,0.1401743,0.0044991
56055.4096875,0.1481750,0.0057922
56059.3853935,0.1498888,0.0058805
56061.3834144,0.1428332,0.0086690
56089.9779398,0.1307779,0.0034942
56111.2475116,0.1399385,0.0054920
56115.2038657,0.1475482,0.0041273
56118.1878356,0.1467913,0.0059065
56129.1913657,0.1356505,0.0155702
56143.1574074,0.1458893,0.0166815
56149.1102083,0.1410357,0.0262777
56178.0375231,0.1374741,0.0073479
56185.0315741,0.1475563,0.0079769
56189.7725926,0.1361653,0.0184586
56192.0326736,0.1413854,0.0075203
56196.0069213,0.1433391,0.0138527
56203.9991667,0.1265168,0.0031309
56208.7435764,0.1369573,0.0075651
56220.6748611,0.1375597,0.0224518
56223.9396875,0.1377361,0.0033152
56227.6782292,0.1350965,0.0060102
56230.6722454,0.1404412,0.0038621
56233.8903472,0.1282855,0.0085879
56236.9407986,0.1418572,0.0172431
56238.8804745,0.1304832,0.0071046
56242.8937153,0.1393392,0.0300975
56249.9120370,0.1233393,0.0045886
56253.8523843,0.1338933,0.0097309
56257.8341319,0.1423275,0.0037692
56264.5386574,0.1306887,0.0039701
56266.8293403,0.1247072,0.0066990
56271.8228704,0.1351123,0.0109747
56278.7857523,0.1409767,0.0110785
56280.8329167,0.1300396,0.0090274
56281.7592477,0.1310224,0.0193843
56293.7732060,0.1343422,0.0041855
56305.4523032,0.1332943,0.0048377
56326.6593171,0.1312779,0.0058305
56337.6582523,0.1320200,0.0062092
56345.3386690,0.1360904,0.0482219
56347.6215856,0.1389885,0.0168614
56353.5607176,0.1372909,0.0093596
56358.5719676,0.1374060,0.0041372
56363.5879630,0.1340082,0.0123770
56377.5172106,0.1341836,0.0042814
56379.5416551,0.1389640,0.0309383
56384.5200463,0.1265033,0.0148464
56386.5052315,0.1335724,0.0356796
56400.4747685,0.1289707,0.0110291
56409.4376042,0.1259009,0.0142783
56414.4171065,0.1293903,0.0036090
56423.3671644,0.1375488,0.0257710
56445.3405903,0.1258324,0.0097357
56446.3246296,0.1310636,0.0080729
56452.3070602,0.1294434,0.0235466
56457.2896991,0.1409581,0.0071948
56459.3045718,0.1322090,0.0075370
56473.2325231,0.1224822,0.0087485
56474.2475463,0.1317202,0.0053247
56482.2634954,0.1412634,0.0069608
56510.1440278,0.1349805,0.0040402
56516.1875694,0.1604205,0.0074838
56519.1755440,0.1370759,0.0038357
56522.0908449,0.1385591,0.0237167
56542.0741088,0.1359861,0.0036724
56545.0776042,0.1446123,0.0045622
56566.7147569,0.1609768,0.0121099
56572.0204861,0.1457101,0.0044606
56579.9391204,0.1480659,0.0129393
56583.9928704,0.1756105,0.0481987
56586.9331944,0.1282289,0.0067186
56602.9329398,0.1431173,0.0058273
56604.9091667,0.1377183,0.0102936
56615.8247222,0.1694863,0.0320151
56626.8469097,0.1346415,0.0085371
56641.7879977,0.1364333,0.0104309
56655.7435417,0.1460147,0.0394111
56657.7290972,0.1444130,0.0077441
56668.4247338,0.1314597,0.0106117
56672.3997801,0.1428195,0.0060597
56676.4013542,0.1332218,0.0049694
56680.3823843,0.1370556,0.0145610
56685.3538773,0.1317449,0.0045327
56690.6794560,0.1328795,0.0179305
56694.3218519,0.1374032,0.0103562
56695.5989931,0.1397287,0.0073123
56699.3201505,0.1391287,0.0152842
56703.6240856,0.1304820,0.0105289
56706.6074769,0.1386263,0.0124394
56711.3004861,0.1334098,0.0054974
56713.5858102,0.1347970,0.0037685
56729.5632639,0.1368294,0.0049498
56732.5264815,0.1336057,0.0121726
56736.5539120,0.1293666,0.0105396
56737.5314005,0.1336580,0.0121492
56743.5134259,0.1422127,0.0054290
56749.4773958,0.1411280,0.0087250
56753.4959375,0.1393896,0.0066794
56756.4886921,0.1373881,0.0081448
56759.4695370,0.1390736,0.0034705
56762.4631250,0.1375552,0.0039634
56766.4169329,0.1419707,0.0089107
56779.4362963,0.1364695,0.0062293
56792.3601620,0.1366720,0.0053691
56794.3872685,0.1349208,0.0209922
56833.2878588,0.1266630,0.0066469
56867.9058449,0.1231555,0.0115785
56892.8509838,0.0954620,0.0048024
56897.8315625,0.1273620,0.0074446
56911.7851042,0.1468855,0.0076259
56939.7179745,0.1178214,0.0089004
56943.7114236,0.1213763,0.0118657
56947.7014236,0.1379774,0.0114434
56951.6854282,0.1196039,0.0108436
56969.6401505,0.1357689,0.0079476
56978.6141088,0.1281547,0.0096865
56982.6021991,0.1481884,0.0100230
56988.5851389,0.1280170,0.0098058
57001.5490394,0.1549123,0.0095743
57021.4946875,0.1275807,0.0076014
57026.4811458,0.1409086,0.0072774
57037.4533449,0.1281521,0.0086536
57042.4382407,0.1492849,0.0076928
57047.4245023,0.1355855,0.0127197
57058.6769560,0.1277839,0.0075748
57063.6660648,0.1427624,0.0099535
57072.6315394,0.1382277,0.0120179
57079.5967593,0.1324715,0.0114277
57086.3194560,0.1413127,0.0104045
57091.3068287,0.1399234,0.0082007
57096.2987384,0.1453929,0.0085813
57102.2832060,0.1244320,0.0076578
57108.2614583,0.1246064,0.0089389
57124.2005556,0.1315322,0.0091791
57157.3953009,0.1403969,0.0081775
57220.2176157,0.1462399,0.0044199
57250.1406250,0.1451037,0.0134053
57254.1432870,0.1405283,0.0120700
57261.8054051,0.1115366,0.0433319
57274.0482060,0.1272143,0.0201915
57286.0385417,0.1500561,0.0090885
57291.7530556,0.1374850,0.0128906
57295.7054282,0.1391299,0.0126015
57316.9391204,0.1345414,0.0091231
57356.8212037,0.1381462,0.0031097
57365.8177778,0.1402241,0.0026641
57380.4844097,0.1328471,0.0026514
57383.4496991,0.1367303,0.0027499
57386.8113657,0.1462677,0.0027367
57398.7494097,0.1415789,0.0028827
57403.7222801,0.1410060,0.0028109
57432.2982755,0.1349454,0.0029718
57433.5871991,0.1362405,0.0026270
57442.3108449,0.1354385,0.0031219
57445.5820602,0.1379604,0.0026964
57448.6137500,0.1389561,0.0028081
57462.5539699,0.1340270,0.0025228
57466.2182639,0.1349121,0.0024577
57472.5222917,0.1397632,0.0026436
57518.3808912,0.1333942,0.0023575
57522.3964120,0.1326854,0.0031644
57541.3242361,0.1311507,0.0024359
57574.2844329,0.1317193,0.0024959
57576.2780671,0.1385090,0.0039974
57581.2056597,0.1346238,0.0026538
57592.1971991,0.1317859,0.0024599
57597.1810417,0.1362145,0.0022881
57602.1899769,0.1397402,0.0026044
57611.1415278,0.1350690,0.0024890
57625.1033449,0.1254100,0.0026676
57629.0890162,0.1351268,0.0024740
57639.7312153,0.1384098,0.0035326
57649.7249884,0.1641389,0.0031741
57651.0340856,0.1322263,0.0032541
57657.6912384,0.1322514,0.0038372
57696.9134491,0.1363538,0.0039734
57700.8998032,0.1271945,0.0034930
57705.5510764,0.1352490,0.0026341
57706.8530324,0.1324833,0.0027546
