mjd,flux,flux err
54977.6522222,0.0758740,0.0047765
54990.6049769,0.0590395,0.0066350
54995.6016667,0.0808734,0.0179320
54996.5891667,0.0745577,0.0236988
55007.5588194,0.0783799,0.0062158
55008.5567477,0.0865662,0.0158494
55010.5523032,0.0793121,0.0140120
55017.5318519,0.0842921,0.0174861
55018.5291898,0.0808091,0.0108592
55023.5153819,0.0833038,0.0224699
55024.5165856,0.0791224,0.0058420
55026.5140278,0.0787183,0.0098321
55027.5044097,0.0822729,0.0215772
55029.4990972,0.0703737,0.0205845
55032.4908333,0.0911543,0.0193557
55033.4996296,0.0751659,0.0054370
55036.4914931,0.0875167,0.0057864
55038.4914005,0.0755767,0.0104669
55041.4753704,0.0763602,0.0064460
55042.4829861,0.0696191,0.0098071
55045.4643634,0.0823892,0.0093257
55047.4566204,0.0850391,0.0076616
55048.4463079,0.1182382,0.0255942
55050.4479977,0.0849476,0.0212694
55051.4393287,0.0842021,0.0108950
55053.4467824,0.0749461,0.0214963
55054.4415046,0.0782048,0.0133334
55056.4191088,0.0848962,0.0054025
55059.4191667,0.0788709,0.0214892
55060.4135532,0.0797156,0.0035832
55062.4052431,0.0826914,0.0061765
55063.4058565,0.0863014,0.0037381
55065.4003704,0.0887036,0.0130407
55068.4156944,0.0783619,0.0289986
55074.3996412,0.0854163,0.0215036
55077.3879977,0.0821029,0.0198430
55080.3823032,0.0790869,0.0250036
55083.3758333,0.0926281,0.0162755
55086.3677662,0.0884230,0.0092081
55089.3594560,0.0744826,0.0210441
55092.3498148,0.0713459,0.0214235
55095.3425463,0.0859437,0.0136270
55101.3250926,0.0907358,0.0325364
55107.3091319,0.0804992,0.0180522
55111.3165046,0.1055762,0.0321810
55114.2912500,0.0874446,0.0163574
55131.2413194,0.0932364,0.0089118
55136.2310995,0.0916134,0.0166678
55139.2210301,0.0897607,0.0351057
55142.2118866,0.0945031,0.0059836
55145.2065625,0.0951902,0.0062526
55149.2026620,0.0859158,0.0065107
55152.1766435,0.0819336,0.0121598
55153.1741319,0.1027205,0.0113838
55155.1702199,0.0915986,0.0063290
55159.1713657,0.0985871,0.0084434
55162.1365394,0.0868403,0.0243549
55165.1431829,0.0891562,0.0037893
55166.1390162,0.0926401,0.0116722
55168.1214699,0.0906868,0.0089738
55174.1153704,0.0891021,0.0102242
55175.1137963,0.0916017,0.0067328
55177.0990162,0.0815497,0.0280487
55181.0847338,0.0944515,0.0292915
55184.0828588,0.0870480,0.0293271
55185.0993171,0.0749441,0.0239966
55187.0731829,0.0918228,0.0034039
55191.0582407,0.0895547,0.0251138
55194.0437731,0.0821105,0.0066545
55198.0325694,0.1017074,0.0133239
55199.0484722,0.0939523,0.0106372
55201.0432292,0.0863149,0.0147254
55204.0293171,0.0908892,0.0248556
55207.0114005,0.0983689,0.0047942
55208.0118981,0.0973718,0.0273254
55213.0011111,0.0973761,0.0105123
55219.9738079,0.0993262,0.0306852
55222.9781944,0.0973425,0.0158640
55225.9675810,0.0999316,0.0089248
55228.9584722,0.1014054,0.0205239
55238.9331944,0.0875349,0.0059978
55239.9246412,0.0932438,0.0083792
55241.9222917,0.0829037,0.0245639
55244.9149190,0.1012459,0.0105249
55245.9085417,0.1144245,0.0043539
55250.8999653,0.0880705,0.0175190
55267.8572454,0.0841512,0.0039344
55273.1244444,0.0930083,0.0277119
55277.1135301,0.0918755,0.0115417
55289.8390046,0.0690257,0.0289891
55319.7592361,0.0526327,0.0219076
55330.7071412,0.0894294,0.0339298
55336.6955556,0.0886072,0.0045756
55345.6625347,0.0850844,0.0300782
55353.6568750,0.0703792,0.0210221
55356.6501852,0.0768909,0.0145320
55362.6323958,0.0789268,0.0239826
55365.6230787,0.0942003,0.0062244
55376.5906829,0.0811055,0.0219010
55383.5725926,0.0780968,0.0056446
55386.5547917,0.0819785,0.0290637
55392.5518866,0.0696847,0.0074495
55409.4964583,0.0857900,0.0130180
55415.4524537,0.0619514,0.0123053
55427.4129398,0.0770336,0.0235695
55431.4237037,0.0788196,0.0349541
55437.4032870,0.0838551,0.0053050
55441.3886806,0.0741917,0.0216541
55453.3630903,0.0657754,0.0153598
55457.3539236,0.0690834,0.0043525
55461.3389931,0.0724308,0.0098972
55469.3042593,0.0711372,0.0039490
55491.2528472,0.0827602,0.0140277
55500.2163426,0.0741388,0.0278062
55504.2061343,0.0755915,0.0163632
55519.5081944,0.0742316,0.0053963
55523.1453009,0.0725307,0.0128397
55534.4608565,0.0665642,0.0162918
55538.4414815,0.0866858,0.0180154
55578.0025694,0.0720409,0.0164801
55582.0016319,0.0747948,0.0056173
55582.9987153,0.0882181,0.0060967
55584.9846875,0.0900562,0.0295764
55604.9308449,0.0737996,0.0090687
55612.9160301,0.0881383,0.0136182
55615.9033912,0.0903408,0.0124850
55622.8792014,0.0826036,0.0131383
55624.8737731,0.0921138,0.0077843
55629.8818866,0.0819918,0.0053577
55631.8810185,0.0764698,0.0062035
55639.8421644,0.0859728,0.0087565
55641.8521065,0.0852428,0.0046682
55653.7972569,0.1059479,0.0037942
55659.8019213,0.0944840,0.0041912
55662.7914583,0.0496529,0.0059020
55665.7762731,0.0965629,0.0033206
55666.7806366,0.0772672,0.0050912
55668.7774884,0.0871615,0.0045806
55673.7568056,0.0823355,0.0135883
55674.7449653,0.0942307,0.0069077
55676.7331250,0.0992312,0.0179311
55683.7147685,0.0922007,0.0123696
55686.7258102,0.0952261,0.0332057
55687.7035301,0.0900134,0.0054710
55689.7252662,0.0954202,0.0040519
55692.6826736,0.0722781,0.0050522
55697.6797106,0.0683901,0.0039355
55699.6721065,0.1143164,0.0151953
55704.6617824,0.0779232,0.0051974
55709.7031134,0.0814849,0.0109274
55721.6704977,0.1036955,0.0186909
55724.6562731,0.0944673,0.0117780
55728.6654745,0.0959949,0.0062399
55732.6310764,0.0958948,0.0039219
55735.6230093,0.0878170,0.0281536
55738.6384722,0.1048961,0.0295836
55744.6125000,0.0885830,0.0125575
55751.5820602,0.0795323,0.0109171
55754.5859144,0.0946632,0.0054048
55758.5353472,0.0944936,0.0105258
55765.5033333,0.1068644,0.0083482
55767.4951042,0.0883744,0.0045527
55770.5015856,0.0939047,0.0046635
55771.4854167,0.0872831,0.0095883
55777.4835417,0.0938307,0.0052092
55778.4650579,0.1028986,0.0228227
55780.4728588,0.0896086,0.0069395
55782.4614583,0.0943645,0.0171816
55786.4432755,0.0886581,0.0283140
55787.4576273,0.0970801,0.0087782
55789.4362384,0.0944265,0.0068633
55793.4457523,0.0968067,0.0192366
55794.4277083,0.0820713,0.0087894
55796.4228588,0.0907801,0.0064421
55804.3946065,0.0842618,0.0208241
55807.3754745,0.0824244,0.0090501
55811.3717593,0.0871465,0.0050979
55821.3470486,0.1017064,0.0050878
55824.3379051,0.0924977,0.0157443
55825.3205093,0.0878836,0.0056058
55826.3398611,0.0905185,0.0039454
55831.3105324,0.0954798,0.0128052
55832.3109144,0.0859619,0.0064339
55835.3144792,0.1032592,0.0160032
55846.2757407,0.0907887,0.0137179
55850.2779861,0.0841682,0.0057692
55853.2512500,0.0790165,0.0092433
55856.2506019,0.0796518,0.0251515
55859.2487153,0.0964692,0.0134216
55863.2378125,0.0870583,0.0040343
55864.2287269,0.0810738,0.0249323
55866.2051042,0.0836454,0.0068387
55870.2113657,0.0880897,0.0097143
55873.2008912,0.0833918,0.0049935
55885.1540856,0.0906213,0.0182574
55891.1546296,0.0912697,0.0103131
55892.1509375,0.0830648,0.0186719
55894.1492708,0.0903374,0.0074184
55901.1306366,0.0800284,0.0053064
55908.0865046,0.0881533,0.0037549
55912.0731019,0.0996858,0.0075778
55919.0660532,0.0957816,0.0038592
55922.0606481,0.0885411,0.0096010
55926.0556829,0.0920470,0.0118282
55933.0224769,0.0859668,0.0132877
55936.0263657,0.0800764,0.0079283
55940.0135995,0.0867952,0.0033389
55943.0176620,0.0856330,0.0043367
55945.0021759,0.0941828,0.0091400
55967.9346875,0.0886117,0.0102793
55969.9397801,0.0782665,0.0062009
55989.8740162,0.0818489,0.0236118
55996.8603819,0.0960082,0.0046713
56015.8084954,0.0865443,0.0037197
56024.7805208,0.0874902,0.0131001
56036.7368056,0.0820845,0.0079790
56038.7285301,0.0778810,0.0040295
56046.0094329,0.1043263,0.0041421
56055.9871065,0.0865551,0.0171891
56060.9524421,0.0860735,0.0259259
56089.6165394,0.0922624,0.0157665
56092.6196181,0.0908981,0.0280802
56105.5462384,0.0891433,0.0080685
56108.5784722,0.0898874,0.0048541
56115.5282176,0.0951303,0.0247257
56129.5178356,0.0916122,0.0214069
56136.7735764,0.0814877,0.0149982
56138.7540856,0.0874091,0.0053802
56142.8212731,0.0969225,0.0126841
56152.7145255,0.0788061,0.0134047
56159.6821875,0.0728448,0.0035751
56172.3673727,0.0734302,0.0160609
56183.6321296,0.0769260,0.0088184
56186.3623958,0.0793661,0.0060252
56192.6067940,0.0794100,0.0070157
56197.6154745,0.0739980,0.0065311
56203.5990972,0.0772380,0.0121568
56206.2899306,0.0754854,0.0122913
56220.5492130,0.0689767,0.0088035
56225.2130671,0.0696902,0.0298857
56225.5170139,0.0776072,0.0032892
56231.5113542,0.0777892,0.0039706
56234.5010995,0.0715209,0.0076118
56238.1999421,0.0735762,0.0101615
56242.4779861,0.0616750,0.0117123
56247.4805324,0.0782640,0.0050932
56251.1834491,0.0660136,0.0031504
56253.1943171,0.0744825,0.0154965
56258.1783449,0.0646027,0.0159467
56262.1752894,0.0841071,0.0054771
56268.4241667,0.0872852,0.0041877
56272.4316551,0.0721055,0.0052119
56277.0976389,0.0689848,0.0155307
56283.3723148,0.0664529,0.0094531
56330.2670486,0.0776306,0.0295496
56341.2193056,0.0730468,0.0104841
56349.1821991,0.0713175,0.0032462
56379.1429745,0.0913503,0.0225775
56381.1245255,0.0769795,0.0331001
56388.0819444,0.0960028,0.0305784
56409.0428819,0.0888298,0.0093430
56427.7077662,0.0959148,0.0041360
56430.9657755,0.1011812,0.0202488
56432.9837153,0.1122811,0.0165915
56441.6396875,0.0925268,0.0153710
56459.6003819,0.1025691,0.0196318
56462.9107060,0.0982459,0.0336392
56469.5731134,0.0773174,0.0085761
56479.8125463,0.1117456,0.0048437
56481.8441204,0.1236602,0.0251791
56492.7915394,0.1155785,0.0101273
56505.4925810,0.1419991,0.0068327
56511.4660069,0.1291453,0.0139439
56512.4465741,0.1390234,0.0140216
56512.4682639,0.1324912,0.0127416
56522.7019213,0.1318574,0.0130602
56546.3590741,0.1319767,0.0206030
56548.6347569,0.1350854,0.0236177
56551.6252199,0.1354229,0.0040197
56555.6507176,0.1283820,0.0073406
56558.6305324,0.1244895,0.0256958
56570.3004514,0.1349084,0.0178830
56586.5478819,0.1411982,0.0159190
56592.5442130,0.1344048,0.0041863
56598.5099074,0.1370927,0.0156628
56602.5250810,0.1404206,0.0259422
56605.4960880,0.1286077,0.0049547
56609.4865509,0.1363354,0.0051659
56613.1707870,0.1218702,0.0056842
56628.1346412,0.1098988,0.0098065
56651.4204398,0.1232843,0.0082590
56659.3726389,0.1094957,0.0046846
56673.0037500,0.1184954,0.0168392
56676.9782176,0.1270488,0.0349414
56681.9800231,0.1145069,0.0046439
56685.9556366,0.1172411,0.0194859
56686.9578588,0.1228994,0.0080899
56691.9581250,0.1162008,0.0052886
56699.2648611,0.1181026,0.0054128
56700.9311111,0.1167949,0.0253893
56711.2037384,0.1206274,0.0150341
56713.9380093,0.1180200,0.0151578
56724.8960880,0.1159085,0.0043066
56732.1757870,0.1244189,0.0149605
56743.1050810,0.1159887,0.0074738
56756.7777083,0.1137505,0.0089641
56762.0906134,0.1210951,0.0193430
56771.0384954,0.1210626,0.0055543
56774.7228125,0.1168660,0.0039949
56781.7114352,0.1433831,0.0274993
56787.6986690,0.1380428,0.0042155
56830.6094329,0.1414077,0.0158373
56835.5815394,0.1233862,0.0074200
56837.5914352,0.1031493,0.0152833
56842.5700810,0.1411099,0.0082716
56849.5348264,0.1402033,0.0123670
56852.5373380,0.1348545,0.0090499
56857.5392593,0.1419073,0.0073939
56859.5043981,0.1398283,0.0103105
56864.5182292,0.1427952,0.0080846
56877.4594213,0.1250951,0.0174712
56879.4484375,0.1310218,0.0069841
56884.4473611,0.1588159,0.0120561
56889.4324190,0.1520423,0.0165234
56892.4432986,0.1468600,0.0125027
56903.3976042,0.1183509,0.0172443
56906.3977894,0.1521280,0.0166135
56911.3612384,0.1570232,0.0228009
56913.3756944,0.1462315,0.0160620
56929.3194097,0.1278830,0.0095646
56937.3127431,0.1298265,0.0102824
56941.2963079,0.1546978,0.0091021
56949.2795139,0.1543871,0.0120043
56967.2251736,0.1329218,0.0102128
56971.2055787,0.1521036,0.0124414
56975.1960995,0.1249690,0.0103562
56985.1679282,0.1649131,0.0164857
56990.1646528,0.1542415,0.0137803
56998.1235532,0.1666162,0.0114568
57019.0732870,0.1106253,0.0095504
57029.0620949,0.1254275,0.0133059
57034.0303819,0.1236132,0.0097491
57039.0130324,0.1219583,0.0110072
57044.0393634,0.1069294,0.0145278
57047.0031481,0.1127366,0.0122962
57052.0067593,0.1300622,0.0090380
57054.9902894,0.1154446,0.0084117
57073.1946759,0.0989229,0.0077446
57081.8953472,0.0981279,0.0130411
57085.8845718,0.0926916,0.0092317
57087.8883333,0.1150535,0.0105576
57090.8826505,0.0909547,0.0134780
57092.8679977,0.0963479,0.0101367
57104.8352199,0.0987767,0.0149844
57107.8257870,0.0982886,0.0082446
57109.8478356,0.0914727,0.0132268
57115.8176620,0.0966643,0.0096479
57200.5697106,0.1181187,0.0036477
57216.5369097,0.1186031,0.0093423
57224.8232060,0.1146998,0.0045801
57226.7818403,0.1090620,0.0091826
57255.6912269,0.1287695,0.0094534
57262.6860301,0.0990805,0.0107421
57271.3791551,0.1066491,0.0099799
57276.6262963,0.1011976,0.0111173
57284.6145949,0.1112423,0.0078224
57292.5984722,0.1320438,0.0080437
57304.5884606,0.1119822,0.0214830
57318.5406481,0.1247277,0.0094526
57358.1456366,0.1236253,0.0024117
57367.1053935,0.1173017,0.0061691
57375.0986574,0.1205382,0.0030056
57400.3023495,0.1079609,0.0023870
57405.3064352,0.1178974,0.0025560
57414.2997569,0.1229192,0.0024734
57422.2702778,0.1081636,0.0027125
57443.1994560,0.1185464,0.0023700
57447.1827546,0.1210007,0.0028198
57463.1584028,0.0834683,0.0023621
57473.8615972,0.1184098,0.0029003
57515.7482407,0.0984678,0.0070247
57517.9784259,0.1021798,0.0023226
57531.6800810,0.1070042,0.0021749
57540.9337731,0.1021381,0.0028311
57574.8664815,0.1090551,0.0037335
57577.8277778,0.0904881,0.0029852
57606.4467708,0.0986517,0.0033114
57606.7476157,0.1022598,0.0024605
57615.7458218,0.0999931,0.0023576
57628.4536111,0.0925171,0.0018764
57629.6908912,0.1001437,0.0074275
57633.6690046,0.1000739,0.0022601
57636.6590162,0.0996605,0.0025041
57643.6618171,0.1050450,0.0035258
57648.3612616,0.0829978,0.0018652
57650.6479398,0.1025978,0.0031520
57656.3434375,0.0867870,0.0023818
57668.3473148,0.0959360,0.0021558
57686.5171875,0.0838339,0.0029066
57694.4958333,0.0909057,0.0019822
57698.5124537,0.0863912,0.0019394
