,time,EEG Fp1-Ref,EEG Fp2-Ref,EEG F3-Ref,EEG F4-Ref,EEG F7-Ref,EEG F8-Ref,EEG Fz-Ref,EEG C3-Ref,EEG C4-Ref,EEG Cz-Ref,EEG T3-Ref,EEG T5-Ref,EEG T4-Ref,EEG T6-Ref,EEG P3-Ref,EEG P4-Ref,EEG Pz-Ref,EEG O1-Ref,EEG O2-Ref,ECG EKG,Resp Effort
19,3.900000000000001,-1.4616419286759052e-05,-1.2827477138115132e-05,-1.7817246267939375e-06,-1.0687825107812598e-05,-2.8187926450392252e-05,-4.426282775127955e-08,1.5444887358529005e-05,-3.4934462510359625e-06,-4.70522570574054e-05,-1.1183078660293846e-07,-2.4352640405098095e-05,-2.144400065262668e-05,-4.870928081019609e-05,1.0711912717062802e-05,-2.6074014594890354e-05,-6.649835185963458e-06,-2.4143501484842956e-05,-2.867698977160426e-05,-1.4323624798401862e-05,-1.7241917116423515e-05,0.0002922515096426751
20,4.1000000000000005,-4.139411078937117e-06,-2.922304578315078e-06,7.572368455350429e-06,-5.687859241453564e-06,-2.6959424528624614e-06,5.48590016856979e-06,1.2345656752938208e-05,4.2063753525327184e-07,-3.0266193210888377e-05,-2.5516823059077135e-07,3.6421970598107982e-06,-2.5689741544128955e-05,-2.7382536569252876e-05,1.746012854396182e-05,-2.5784879249029333e-05,-9.87719886758387e-06,-2.334410502675764e-05,-3.1342233459416755e-05,-1.9538596830742642e-05,1.6420175011085304e-05,0.0001463454737998595
21,4.300000000000001,-3.3159778399718016e-06,-5.513986884221846e-06,7.342725719384006e-06,-8.151597737321898e-06,1.4822517690861763e-05,6.9720167313239225e-06,7.569087844836621e-06,-1.4263461840195258e-06,-2.27240696396483e-05,-2.3220395699412912e-07,2.3706410962248508e-05,-1.1934141659740255e-05,-1.2452478120921607e-05,1.609867518073231e-05,-1.6474506610847808e-05,-1.1251774672868601e-05,-1.7796592647911642e-05,-1.998804047113407e-05,-2.1434789707722536e-05,-6.48504759630843e-06,3.819350027556325e-06
22,4.500000000000001,6.404384396782763e-07,-4.943160654819596e-06,9.032240133994115e-06,-2.7189067264591033e-06,3.2360661497668824e-05,-1.3485870432770512e-05,2.197424861095892e-05,-2.1579223285982715e-06,-1.6878021704045953e-05,-5.833159976240923e-08,2.797120463019635e-05,-1.7097822608470954e-05,-1.2846151382578333e-05,-1.5185226678922036e-05,-1.4922777837817555e-05,-1.7353710228547826e-05,-1.9456581567897496e-05,-3.1624365963604074e-05,-3.9809489195550135e-05,9.37670423794375e-06,-0.00012544982665845666
23,4.7,-8.673214809017057e-06,-1.3915630410079102e-05,-1.6592695304997543e-06,3.6814776703237537e-07,1.660708309471953e-06,-1.535253781512614e-05,8.366276199691488e-06,-6.596588353777837e-06,-7.931796832896892e-06,-7.801526284524545e-08,-1.4591436175923142e-05,-4.803069914314805e-05,-9.640994910589837e-06,-3.502635906642093e-05,-2.9409953866785006e-05,-2.5880016953929708e-05,-2.5965312827288667e-05,-4.9152667938869714e-05,-5.2935211861288076e-05,-5.661614357343118e-06,-0.00025340675913894725
24,4.9,-1.2787100393329824e-05,-2.6762587897796244e-06,-4.588854719328544e-06,4.573890445731712e-06,6.115777387220549e-06,2.694100621320854e-06,-1.10812696418034e-06,1.1850197849700779e-06,6.830950479230264e-06,-2.2244884110542863e-08,-1.0418499602361867e-05,-3.288083979039179e-05,1.228004454266209e-05,-1.019541808742306e-05,-1.290520237182684e-05,-1.4351951608415304e-05,-9.755816278573049e-06,-2.7100404065065554e-05,-2.5991557711399113e-05,3.366625776651092e-06,-8.57249139467794e-05
25,5.1000000000000005,-2.538136415583119e-05,4.88226783402948e-06,-3.876962237832634e-06,1.3529957148422188e-05,-1.3118442055224235e-05,2.3644079362486187e-05,8.11694980064223e-06,6.466802712197794e-06,1.8778933970511846e-05,-5.505098924860322e-08,-1.8603622834307927e-05,-1.5185226678922036e-05,2.7249470317159027e-05,9.186428828142997e-06,-4.995650423040491e-06,-6.232440586745367e-06,-9.80183154141905e-07,-1.4050135441145149e-05,-5.805961219950581e-06,-3.929452006053532e-06,0.00015970740042259152
26,5.300000000000001,-1.1209126736189123e-05,4.9249157707089576e-06,-3.834314301153155e-06,2.1928320063765636e-05,-2.0526060595398263e-05,1.7148470545150247e-05,9.455438890275092e-06,1.2014228375391079e-06,1.35922887481845e-05,-6.161221027621528e-08,-2.36459211940278e-05,9.881831541417158e-07,2.0081336344492835e-05,1.955971927279768e-05,9.947443751693277e-07,-3.1519473142815e-06,3.6061103441589312e-06,2.0411724134207352e-07,9.412790953595613e-06,2.556314979741001e-06,-3.3062227240831346e-07
27,5.500000000000001,3.809508196014906e-06,1.373335500027816e-05,1.716815420823308e-05,2.570102215464258e-05,1.2913202371826651e-05,2.4067278118767174e-05,8.858367776762394e-06,1.3339681738621436e-05,1.1473014356265803e-05,-3.864793667957304e-08,7.536281739698562e-06,4.1342973084469744e-05,3.0746601124876256e-05,4.5607766752417586e-05,1.5826384508086413e-05,-2.1677641601396895e-06,1.0108280382522491e-05,2.2292467830798104e-05,2.3358666247785066e-05,4.1735692473946515e-07,-0.0003371377812828187
28,5.700000000000001,-3.1814728089057548e-06,4.403298699013798e-06,1.4494456639481162e-05,1.1400840924962073e-05,1.5002951269121096e-05,1.9792642619277906e-05,-2.7615546631385817e-06,1.486844623805505e-05,7.805291801830656e-06,1.7122442055129564e-08,8.021812095741855e-06,3.6759960196682715e-05,3.17471873315871e-05,3.516558348697299e-05,1.0770963706311313e-05,-4.086921310716221e-06,5.820522440978004e-06,6.985139173379147e-06,2.2216927073327846e-06,3.1271412091432515e-06,-0.0005142120143760133
29,5.9,-1.0776086148366726e-05,1.5098002258368755e-06,6.867037194882131e-06,-3.522656302341582e-06,1.4277936345569962e-05,2.862404612244375e-05,-1.6392491348002658e-05,1.2102891574916562e-05,1.450429847102258e-05,5.648976822080196e-08,1.2539212773252764e-05,1.7896449742298022e-05,4.2133600218297005e-05,1.476018609109945e-05,1.3579166306129277e-05,2.5628762007686126e-06,1.0062351835329208e-05,5.928782587933604e-06,-1.5969379307374392e-06,8.766423966723096e-07,-0.0004562009786603811
30,6.1000000000000005,-2.9354270203703013e-06,8.162878347835514e-06,-2.5188762007696534e-07,-4.46747213031772e-06,-2.9452688519117198e-06,2.9066928541807567e-05,-1.5057282868883602e-05,6.38806805986645e-06,9.445597058733673e-06,-1.0426014695569373e-07,-1.705189406127767e-05,-3.3619063871650862e-06,2.6727853245463863e-05,-8.476378178188695e-06,1.162392243990088e-05,-2.4761415484374568e-06,9.130658449408294e-06,4.5246812880246215e-06,1.3982594683674704e-06,-8.391169020482456e-07,-0.0002549027175332428
31,6.300000000000001,1.2923044203368069e-05,2.5484501860731377e-05,3.412554323844376e-06,1.703036856665323e-05,4.796971960670522e-06,3.401408919662707e-05,4.272074278461557e-06,7.979077443409658e-07,1.6767919725548742e-05,-1.8299479928703857e-07,-1.1921019217685032e-05,4.570609835217906e-06,1.7132067492581214e-05,-1.1009009494846955e-05,1.3382329675300915e-05,-4.585660824467456e-07,1.1368034819824013e-05,3.1051697902660214e-05,2.2928906270476478e-05,-3.188034029933365e-06,-8.734553554059959e-05
32,6.500000000000001,1.4970145163983035e-05,2.4674191063821287e-05,3.5830593549095714e-07,1.8936403275174532e-05,6.860475973854519e-06,1.8014551720795037e-05,5.12175240153732e-06,-6.973858562865532e-06,9.484964384899347e-06,-9.11377049004696e-08,-1.1465014356265992e-05,1.6180690443577465e-05,1.808335782593224e-06,1.765687845913746e-06,1.3697268284626295e-05,6.181389597496669e-06,1.282134527744008e-05,4.482698145013176e-05,4.2323875628097754e-05,2.9106209152320526e-06,0.0001836328928997789
33,6.700000000000001,7.62813883408513e-06,1.3615253021781145e-05,1.6246215938200867e-06,7.526439908157143e-06,-1.137652458804595e-06,6.447119049114958e-06,4.048992763522746e-06,-5.6944204624811765e-06,1.3116600223682623e-05,-2.55254946243489e-08,-1.4538946407702246e-05,1.9461214241730786e-06,-6.088093724137901e-06,-3.401273713330758e-06,6.620991406346678e-06,3.6061103441589312e-06,9.01911769193889e-06,3.4985149908713655e-05,3.148473849048262e-05,-5.2318543800345275e-06,0.00024119448497501956
34,6.900000000000001,3.877896307495016e-06,1.1117320470172755e-05,3.35404750558042e-07,2.710543135564621e-07,-1.5243228787876178e-06,3.0188179735239247e-06,6.175206908451418e-06,-8.744441910364883e-06,5.123077263475587e-06,1.6870087400221393e-08,-1.9555315326630314e-05,-2.3886099736836633e-05,-1.769237017543457e-05,-2.0008985907491452e-05,-3.3969205955335934e-06,-1.347359177033273e-06,4.289739104305128e-06,1.5917863070490618e-05,1.4331624798401675e-05,4.540705808611288e-06,3.2150260804139145e-05
35,7.100000000000001,-1.3476115316881808e-06,-1.7183118481829912e-05,7.815133633372076e-06,-2.449559931710357e-05,2.9244081509553098e-05,-2.7579373200081235e-05,-1.8528255508143104e-06,2.0411724134207362e-07,6.994894289267848e-07,1.1226014695550458e-07,4.938038212764182e-06,-3.384870660761728e-06,-1.095004522125117e-06,3.97354739327048e-05,1.3894104915454655e-05,2.4887430747218683e-05,2.2026738379179812e-05,3.573640971637524e-05,4.2163125712921256e-05,-4.1066049737990535e-06,-0.00012135890534774053
36,7.300000000000001,1.1167917578481841e-05,-4.431385414665854e-06,3.3633451661372848e-06,-2.1326529560766934e-05,3.611696053597674e-05,-6.015920292834168e-06,1.7459174671781914e-07,3.127141209143251e-06,-5.392604295211022e-06,2.0083663082826754e-07,2.985099445460721e-05,5.025311123996694e-05,1.4553507628729668e-05,7.177063560002071e-05,2.6268567773531024e-05,3.1107468281394915e-05,2.7846541430671724e-05,4.478761412396609e-05,4.948544837973633e-05,3.199314640446984e-06,-0.00011583763785300499
37,7.500000000000001,4.898670886598509e-06,8.04468965368578e-07,-8.223771168625632e-06,-1.549688467773361e-05,2.003540779729955e-05,-8.325470094553617e-06,1.6751516672979716e-05,-5.773155114812521e-06,-1.131082566211711e-05,2.2708151493871583e-07,2.5241736682709725e-05,2.870934199580271e-05,2.890937252149216e-06,4.923940259120087e-05,-3.3586257766512805e-06,2.175764160139501e-06,-1.7740908984829654e-06,-3.142105482740081e-06,1.3300314412455767e-05,-9.529454153120433e-06,-5.853521400835499e-05
38,7.700000000000001,-3.0305560537054044e-05,-3.327451305204851e-05,-1.1232091009785764e-05,-4.254232446920328e-06,-2.8852250079437984e-05,-2.128716223460126e-05,1.541958880437446e-05,-3.4767277551482978e-06,-1.7288098018271706e-05,2.4348456750774596e-07,-9.522892932092819e-06,-6.41943538603231e-06,-1.5342695983584725e-05,-2.5187894851169357e-06,-2.2605967661151286e-05,-2.214996279973225e-05,-2.4538247253783045e-05,-3.992431056353334e-05,-3.120772842835071e-05,1.1141672694371395e-05,-3.300550298991642e-05
39,7.900000000000001,-1.9873849989788123e-05,-2.2113245197443112e-05,-1.8635104077507714e-05,-1.5276011266025247e-05,-2.145043569632684e-05,-2.1549571614031013e-06,-2.9529025802226915e-06,-1.1189151256776642e-06,-5.703883762040231e-06,3.0966457575741e-07,4.6732314641128046e-07,2.3086501752466617e-05,8.369556810205295e-06,1.087600633141683e-05,1.037407292280451e-05,5.718318805740203e-06,5.8502372015934415e-06,2.8708119684202905e-06,1.4872775728863225e-06,-1.2898262618816865e-05,4.970184249632008e-05
40,8.100000000000001,-1.3856579420830591e-05,-1.6822251325311246e-05,-6.448960880656565e-06,-1.4276497566597763e-05,3.44207981846863e-06,1.3057549234434118e-05,-3.4340798184688197e-06,1.7588072354000255e-05,-9.683642847269315e-06,2.4676517802155197e-07,5.021702452431508e-05,7.837122395379846e-05,2.7813735325533664e-05,2.4887430747218683e-05,5.2096814348725935e-05,3.38106913447711e-05,3.6385970598108834e-05,4.460061932467915e-05,2.1377177497446224e-05,1.5859190613224472e-05,8.430584837327358e-05
41,8.3,-1.4227288408890675e-05,-2.0726177836740428e-05,-5.02189530715094e-06,-1.4112467040907462e-05,1.476018609109945e-05,1.1771549913022152e-05,-7.134608478042027e-06,8.310505820956787e-06,-3.391431881789341e-06,2.1723968339729765e-07,6.018679987577162e-05,7.406706295968496e-05,1.8778933970511843e-05,1.9428494852245438e-05,4.929517296993557e-05,3.7570270993592815e-05,3.6812449964903614e-05,4.38657625695866e-05,1.6958195135349495e-05,-2.0693371731602365e-05,7.073396267765801e-05
42,8.500000000000002,-2.3317946858299914e-06,-6.836072921285677e-06,1.729937862878532e-05,-4.1591814576726693e-07,9.914724362207937e-06,1.1276177725437442e-05,1.2109452795944176e-05,7.500195024046695e-06,-1.2747733067164151e-05,1.5490808363498302e-07,2.4109926055446654e-05,2.981818834946915e-05,9.022398302452695e-06,-1.7209363365940358e-05,9.563699037230691e-06,7.51331746610192e-06,4.321283436168649e-06,-1.3148054265501207e-06,-1.9049785864185545e-05,2.2495865682654085e-05,4.9672443179023266e-05
43,8.700000000000001,-3.166373328976975e-05,-1.0234785413588732e-05,-9.709887731379764e-06,-7.672628602306216e-06,-3.2864436737822755e-05,6.788302542550787e-06,-4.716798529366979e-06,-2.777957715707612e-06,-2.028657602789042e-05,2.0411724134207354e-07,-3.081405516669399e-05,-2.225494233617404e-05,-1.6759919725548935e-05,-4.208623289213153e-05,-1.406325788320037e-05,-1.644826172673736e-05,-1.0844978969156652e-05,-3.195242701498468e-05,-3.449818077369816e-05,-2.9826591402038366e-05,-8.292750705068276e-07
44,8.900000000000002,-2.0794061238910723e-05,-8.88601287176836e-06,-8.429124769057142e-06,-3.165259022327905e-06,-3.325230584241659e-05,-9.230287709726814e-06,7.668137046888073e-06,-5.308128574480516e-06,-3.0562457575750554e-05,2.0348635470480313e-07,-5.1032331585953135e-05,-2.6733606574156547e-05,-3.568153483922623e-05,-4.524400977766101e-05,-7.151768594575782e-06,-8.779834650715753e-06,2.3887909505567217e-07,-1.7743850525035837e-05,-1.8982596437316252e-05,3.709237436586049e-05,5.644315803188384e-06
45,9.100000000000001,-1.0825295306073818e-05,-1.8692286033833406e-06,1.1784585639424658e-06,-6.19315997623241e-07,-1.7593194796055665e-05,8.799316787513884e-06,5.312027811338069e-06,7.861062180565359e-06,-1.365974279000223e-05,1.1226014695550458e-07,-2.5401047818914023e-05,2.8486260480863897e-05,6.07632334540216e-07,2.7338046801031788e-05,2.327337037442611e-05,2.179053442218578e-05,2.679674606625379e-05,2.232199332542236e-05,2.434941062295449e-05,-3.6692909207434405e-05,5.296945674539834e-05
46,9.3,2.3086375575139167e-05,2.918831113081839e-05,2.3758900730469407e-05,1.5216190952518491e-05,2.3286492816481332e-05,4.568650140474894e-05,1.6948353303808072e-05,1.907090830624058e-05,-6.754057658440526e-06,2.3683663082741623e-08,2.6406353415110878e-05,6.491415962616611e-05,5.189013588635615e-05,6.616407223192621e-05,2.491039502081532e-05,1.9084030748295805e-05,1.7679929448386824e-05,2.4339568791413077e-05,3.0185616727015424e-05,4.160214131506043e-05,0.0001720654602280988
47,9.500000000000002,0.00010950093711930393,0.00014685396842949942,4.853735194124638e-05,5.331392084934798e-05,5.521339433684167e-05,7.113091654982855e-05,4.43053643784366e-05,1.3720232558222937e-05,4.911793328653734e-06,3.3525494624159735e-08,2.1160657203535022e-05,3.634988388245696e-05,5.1621125824224066e-05,5.0748483427551654e-05,-7.5381235712401685e-06,-7.04611870982198e-07,-8.650250535420414e-06,-3.768702090877034e-06,1.2588421930959855e-05,-4.757141367121522e-05,0.00041656936182206264
48,9.700000000000001,3.634332266142935e-05,4.476464985036945e-05,2.7036230633761634e-05,2.937858654061914e-05,2.0540621816425685e-05,2.1813498695782426e-05,1.6948353303808075e-05,1.2617947425584112e-05,1.3194381003834087e-07,1.778723572316253e-07,-1.2390146521159292e-05,-4.7725689081016805e-06,-1.672391972554978e-06,1.4894691122165497e-05,-2.143807031823634e-05,-1.1586396945276815e-05,-1.5729808024213838e-05,-2.379354866714907e-05,-5.536951157818488e-06,5.179499818145577e-05,0.00037246155346394046
49,9.900000000000002,-1.0073278434447509e-05,-7.644049437637865e-06,1.1686821837636738e-05,8.749224388514616e-06,-8.445212378307538e-06,-8.30685893875414e-06,-2.0680840714509676e-06,1.1361852130778757e-05,-5.079684523124908e-06,2.646192698563041e-07,-3.567188227367599e-05,-1.1694909446887322e-05,-2.2502565341302668e-05,2.8392440095677807e-07,-1.8162128365546105e-05,-1.571359423763599e-05,-1.5182703132372953e-05,-2.2544393125353698e-05,-1.1698126968737401e-05,-3.530508478276699e-05,2.1053027943216693e-05
50,10.100000000000001,-3.3756762797578e-05,-2.754656709494318e-05,-3.7555796488218104e-06,-6.780302542550975e-06,-2.8087867829721168e-05,-2.7530164042374142e-05,-1.2734610625108928e-05,2.5563149797410007e-06,-9.598346973910358e-06,2.1723968339729773e-07,-4.7748566638960746e-05,-2.4577614579948712e-05,-3.936004555515871e-05,-1.2744452456650346e-05,-2.2386166756726285e-05,-2.2425534082891956e-05,-1.958124476742212e-05,-3.627299106166723e-05,-3.0873106155942497e-05,3.270512560161846e-05,-0.00016696595271067206
